almond_translate/299526/name/0	هتل روزدیل هنگ کنگ	.
almond_translate/3905477/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3971144/name/0	خانه مهمانی H.K. Star	.
almond_translate/3971144/location/0	کولوون	.
almond_translate/3971144/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3971144/location/2	اردن / یا ما تی	.
almond_translate/4006013/name/0	سیلوروی ریزورت هوټل هالیودی لاتانтау	.
almond_translate/4006013/location/0	سرزمینهای نو	.
almond_translate/4006013/location/1	منطقه جزایر	.
almond_translate/4006013/location/2	لندтау	.
almond_translate/4006017/name/0	۹۹ بَنَم همه سوت هتل	.
almond_translate/4006017/location/0	شونگ وان	.
almond_translate/4006017/location/1	منطقه مرکزی	.
almond_translate/4006017/location/2	جزیره هنگ کنگ	.
almond_translate/4036898/name/0	لوج وود by L'Hotel Mongkok Hong Kong	.
almond_translate/4036898/location/0	منگ کوک	.
almond_translate/4036898/location/1	کولوون	.
almond_translate/4036898/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4062917/name/0	بیست و یک ویتفیلد	.
almond_translate/4062917/location/0	جزیره هنگ کنگ	.
almond_translate/4062917/location/1	تین هاو	.
almond_translate/4068365/name/0	خانه مهمانی چوبی حلقه	.
almond_translate/4068365/location/0	تیم شا تی	.
almond_translate/4068365/location/1	کولوون	.
almond_translate/4068365/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4068371/name/0	هتل آسان من	.
almond_translate/4068371/location/0	منگ کوک	.
almond_translate/4068371/location/1	کولوون	.
almond_translate/4068371/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4081775/name/0	7 روز Inn Shenzhen Futian Port ایستگاه مترو	.
almond_translate/4081775/location/0	سرزمینهای نو	.
almond_translate/4081775/location/1	یوین لانگ	.
almond_translate/4089904/name/0	استوایی اِیتون ، جاده ی روستا	.
almond_translate/4089904/location/0	ویلی شاد	.
almond_translate/4089904/location/1	جزیره هنگ کنگ	.
almond_translate/4092430/name/0	۱۰۰ مورد ملکه	.
almond_translate/4092430/location/0	شونگ وان	.
almond_translate/4092430/location/1	غرب (سه وان)	.
almond_translate/4092430/location/2	جزیره هنگ کنگ	.
almond_translate/4092430/location/3	منطقه مرکزی	.
almond_translate/4096958/name/0	Knight on Wyndham Serviced Residence (نوعی محله ی خدمتی در ویدندم)	.
almond_translate/4096958/location/0	منطقه مرکزی	.
almond_translate/4096958/location/1	مرکزی	.
almond_translate/4096958/location/2	جزیره هنگ کنگ	.
almond_translate/4114500/name/0	218 آپارتمان	.
almond_translate/4114500/location/0	وان چی / خلیج کاوزوی	.
almond_translate/4114500/location/1	جزیره هنگ کنگ	.
almond_translate/4114531/name/0	هتل همه سوت Putman	.
almond_translate/4114531/location/0	شونگ وان	.
almond_translate/4114531/location/1	منطقه مرکزی	.
almond_translate/4114531/location/2	جزیره هنگ کنگ	.
almond_translate/4114544/name/0	استوهای اتون ، خیابان وای گاپ	.
almond_translate/4114544/location/0	جزیره هنگ کنگ	.
almond_translate/4114544/location/1	زمین بازی جنوبی	.
almond_translate/4114546/name/0	آپارتمان های خدماتی یین	.
almond_translate/4114546/location/0	منطقه مرکزی	.
almond_translate/4114546/location/1	مرکزی	.
almond_translate/4114546/location/2	جزیره هنگ کنگ	.
almond_translate/4174410/name/0	آپارتمانهای خدماتی Mier	.
almond_translate/4174410/location/0	منطقه مرکزی	.
almond_translate/4174410/location/1	جزیره هنگ کنگ	.
almond_translate/4178492/name/0	آی- هوټل محدود	.
almond_translate/4178492/location/0	تیم شا تی	.
almond_translate/4178492/location/1	کولوون	.
almond_translate/4178492/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4218384/name/0	کاسا لوکس هتل	.
almond_translate/4218384/location/0	کولوون	.
almond_translate/4218384/location/1	منطقه ی یا سیم مونگ	.
almond_translate/4218384/location/2	اردن / یا ما تی	.
almond_translate/4300405/name/0	هتل استنلی اوریتال	.
almond_translate/4300405/location/0	استنلی	.
almond_translate/4300405/location/1	جزیره هنگ کنگ	.
almond_translate/4300405/location/2	منطقه جنوبی	.
almond_translate/4354451/name/0	Hostel Alohas	.
almond_translate/4354451/location/0	کولوون	.
almond_translate/4354451/location/1	منطقه ی یا سیم مونگ	.
almond_translate/4354451/location/2	اردن / یا ما تی	.
almond_translate/4372925/name/0	Hostel Budget Kowloon	.
almond_translate/4372925/location/0	تیم شا تی	.
almond_translate/4372925/location/1	کولوون	.
almond_translate/4372925/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4477769/name/0	بسته شهری	.
almond_translate/4477769/location/0	تیم شا تی	.
almond_translate/4477769/location/1	کولوون	.
almond_translate/4477769/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4508496/name/0	هتل کی آر	.
almond_translate/4508496/location/0	تیم شا تی	.
almond_translate/4508496/location/1	کولوون	.
almond_translate/4508496/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4520447/name/0	هتل دادول	.
almond_translate/4520447/location/0	تیم شا تی	.
almond_translate/4520447/location/1	کولوون	.
almond_translate/4520447/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4540753/name/0	Hostel Sing Yuet	.
almond_translate/4540753/location/0	منگ کوک	.
almond_translate/4540753/location/1	کولوون	.
almond_translate/4540753/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4567283/name/0	هتل پندورا	.
almond_translate/4567283/location/0	کولوون	.
almond_translate/4567283/location/1	منطقه ی یا سیم مونگ	.
almond_translate/4567283/location/2	اردن / یا ما تی	.
almond_translate/4585733/name/0	پنتا هوټل هانگ کنگ ، کولوون	.
almond_translate/4585733/location/0	سن پو کنگ	.
almond_translate/4585733/location/1	وانگ تای سین ولسوالۍ	.
almond_translate/4585733/location/2	کولوون	.
almond_translate/4605787/name/0	هتل بریتون هنگ کنگ	.
almond_translate/4605787/location/0	وان چی / خلیج کاوزوی	.
almond_translate/4605787/location/1	جزیره هنگ کنگ	.
almond_translate/4605787/location/2	زمین بازی جنوبی	.
almond_translate/4682875/name/0	هتل تجاری ژوانگگ	.
almond_translate/4682875/location/0	منگ کوک	.
almond_translate/4682875/location/1	کولوون	.
almond_translate/4682875/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4682876/name/0	خانه مهمانی یو فای	.
almond_translate/4682876/location/0	تیم شا تی	.
almond_translate/4682876/location/1	کولوون	.
almond_translate/4682876/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4682884/name/0	هتل بوتیک ۸ روزه	.
almond_translate/4682884/location/0	منگ کوک	.
almond_translate/4682884/location/1	کولوون	.
almond_translate/4682884/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4682887/name/0	تای و ها هاوس مهمانی	.
almond_translate/4682887/location/0	تیم شا تی	.
almond_translate/4682887/location/1	کولوون	.
almond_translate/4682887/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4683820/name/0	هتل بوتیک هانگ کنگ	.
almond_translate/4683820/location/0	تیم شا تی	.
almond_translate/4683820/location/1	کولوون	.
almond_translate/4683820/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4684125/name/0	هتل اردن هوانگدو	.
almond_translate/4684125/location/0	کولوون	.
almond_translate/4684125/location/1	اردن / یا ما تی	.
almond_translate/4684125/location/2	آستین	.
almond_translate/4684125/location/3	منطقه ی یا سیم مونگ	.
almond_translate/4770490/name/0	استوایی ریوانو هانگ کنگ	.
almond_translate/4770490/location/0	تیم شا تی	.
almond_translate/4770490/location/1	کولوون	.
almond_translate/4770490/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4799530/name/0	9 هتل بوتیک	.
almond_translate/4799530/location/0	وان چی / خلیج کاوزوی	.
almond_translate/4799530/location/1	جزیره هنگ کنگ	.
almond_translate/4872213/name/0	کام فو هتل مونگکو	.
almond_translate/4872213/location/0	کولوون	.
almond_translate/4872213/location/1	منطقه ی یا سیم مونگ	.
almond_translate/4872213/location/2	اردن / یا ما تی	.
almond_translate/4872267/name/0	خانه مهمانی بِوِرلی	.
almond_translate/4872267/location/0	تیم شا تی	.
almond_translate/4872267/location/1	کولوون	.
almond_translate/4872267/location/2	منطقه ی یا سیم مونگ	.
almond_translate/5014529/name/0	Residence G Hong Kong	.
almond_translate/5014529/location/0	تیم شا تی	.
almond_translate/5014529/location/1	کولوون	.
almond_translate/5014529/location/2	منطقه ی یا سیم مونگ	.
almond_translate/5213635/name/0	هتل کانکت	.
almond_translate/5213635/location/0	کولوون	.
almond_translate/5213635/location/1	منطقه ی یا سیم مونگ	.
almond_translate/5213635/location/2	اردن / یا ما تی	.
almond_translate/5285824/name/0	هتل ColorZ	.
almond_translate/5285824/location/0	تیم شا تی	.
almond_translate/5285824/location/1	کولوون	.
almond_translate/5285824/location/2	منطقه ی یا سیم مونگ	.
almond_translate/5316827/name/0	خانه مهمانی جدید کاسموس	.
almond_translate/5316827/location/0	کولوون	.
almond_translate/5316827/location/1	اردن / یا ما تی	.
almond_translate/5316827/location/2	آستین	.
almond_translate/5316827/location/3	منطقه ی یا سیم مونگ	.
almond_translate/5379851/name/0	خانه مهمانی کام دو	.
almond_translate/5379851/location/0	کولوون	.
almond_translate/5379851/location/1	منطقه ی یا سیم مونگ	.
almond_translate/5379851/location/2	اردن / یا ما تی	.
almond_translate/5533349/name/0	خانه مهمانی تام	.
almond_translate/5533349/location/0	تیم شا تی	.
almond_translate/5533349/location/1	کولوون	.
almond_translate/5533349/location/2	منطقه ی یا سیم مونگ	.
almond_translate/5545219/name/0	هتل وی پی	.
almond_translate/5545219/location/0	کولوون	.
almond_translate/5545219/location/1	منطقه ی یا سیم مونگ	.
almond_translate/5774479/name/0	هتل باغ	.
almond_translate/5774479/location/0	منگ کوک	.
almond_translate/5774479/location/1	کولوون	.
almond_translate/5774479/location/2	منطقه ی یا سیم مونگ	.
almond_translate/5827422/name/0	خانه مهمانی महाराज	.
almond_translate/5827422/location/0	تیم شا تی	.
almond_translate/5827422/location/1	کولوون	.
almond_translate/5827422/location/2	منطقه ی یا سیم مونگ	.
almond_translate/5989574/name/0	هتل لیو هانگ کنگ	.
almond_translate/5989574/location/0	تیم شا تی	.
almond_translate/5989574/location/1	کولوون	.
almond_translate/5989574/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6021624/name/0	هتل تجاری یووان	.
almond_translate/6021624/location/0	سرزمینهای نو	.
almond_translate/6021624/location/1	منطقه شمالی	.
almond_translate/6034302/name/0	هتل « ل پربل »	.
almond_translate/6034302/location/0	منگ کوک	.
almond_translate/6034302/location/1	کولوون	.
almond_translate/6034302/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6161073/name/0	مروارید Premium Guest House - Premium Guest House Limited	.
almond_translate/6161073/location/0	تیم شا تی	.
almond_translate/6161073/location/1	کولوون	.
almond_translate/6161073/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6205305/name/0	اینن اسپیریت	.
almond_translate/6205305/location/0	تیم شا تی	.
almond_translate/6205305/location/1	کولوون	.
almond_translate/6205305/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6205570/name/0	استوایی میراث	.
almond_translate/6205570/location/0	منطقه شان شوی پو	.
almond_translate/6205570/location/1	کولوون	.
almond_translate/6228594/name/0	هتل تجاری مینگدو	.
almond_translate/6228594/location/0	منگ کوک	.
almond_translate/6228594/location/1	کولوون	.
almond_translate/6228594/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6228603/name/0	هتل بیل میدار مانشن	.
almond_translate/6228603/location/0	کولوون	.
almond_translate/6228603/location/1	منطقه ی یا سیم مونگ	.
almond_translate/6228605/name/0	هتل چا چا	.
almond_translate/6228605/location/0	تیم شا تی	.
almond_translate/6228605/location/1	کولوون	.
almond_translate/6228605/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6228609/name/0	خانه مهمانی J2	.
almond_translate/6228609/location/0	تیم شا تی	.
almond_translate/6228609/location/1	کولوون	.
almond_translate/6228609/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6387173/name/0	S Hotel Hong Kong Causeway Bay	.
almond_translate/6387173/location/0	غرب (سه وان)	.
almond_translate/6387173/location/1	جزیره هنگ کنگ	.
almond_translate/6387173/location/2	خیابان آب	.
almond_translate/6387173/location/3	منطقه غربی	.
almond_translate/6419088/name/0	اووولو ساید	.
almond_translate/6419088/location/0	جزیره هنگ کنگ	.
almond_translate/6419088/location/1	منطقه جنوبی	.
almond_translate/6419088/location/2	وانگ چوک هانگ	.
almond_translate/6457482/name/0	هتل حرکت	.
almond_translate/6457482/location/0	وان چی / خلیج کاوزوی	.
almond_translate/6457482/location/1	جزیره هنگ کنگ	.
almond_translate/6457482/location/2	خیابان کانال	.
almond_translate/6485790/name/0	مجله پوتینجر هنگ کنگ	.
almond_translate/6485790/location/0	منطقه مرکزی	.
almond_translate/6485790/location/1	مرکزی	.
almond_translate/6485790/location/2	جزیره هنگ کنگ	.
almond_translate/6498153/name/0	هتل آی کلوب شونگ وان	.
almond_translate/6498153/location/0	شونگ وان	.
almond_translate/6498153/location/1	منطقه مرکزی	.
almond_translate/6498153/location/2	جزیره هنگ کنگ	.
almond_translate/6509948/name/0	Hostel شانهایهای هنگ کنگ	.
almond_translate/6509948/location/0	تیم شا تی	.
almond_translate/6509948/location/1	کولوون	.
almond_translate/6509948/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6633900/name/0	هتل خیابان تمپل	.
almond_translate/6633900/location/0	کولوون	.
almond_translate/6633900/location/1	منطقه ی یا سیم مونگ	.
almond_translate/6633900/location/2	اردن / یا ما تی	.
almond_translate/6634423/name/0	Панدا Hostel هنگ کنگ تاینکزینگ ورف	.
almond_translate/6634423/location/0	تیم شا تی	.
almond_translate/6634423/location/1	کولوون	.
almond_translate/6634423/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6634426/name/0	Панدا Hostel - اتوبوس سگ داغ	.
almond_translate/6634426/location/0	تیم شا تی	.
almond_translate/6634426/location/1	کولوون	.
almond_translate/6634426/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6643467/name/0	هتل فصل	.
almond_translate/6643467/location/0	تیم شا تی	.
almond_translate/6643467/location/1	کولوون	.
almond_translate/6643467/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6649809/name/0	هتل پاریس هنگ کنگ	.
almond_translate/6649809/location/0	کولوون	.
almond_translate/6649809/location/1	منطقه ی یا سیم مونگ	.
almond_translate/6649809/location/2	اردن / یا ما تی	.
almond_translate/6650312/name/0	Sunrise International - Boutique Hostel	.
almond_translate/6650312/location/0	تیم شا تی	.
almond_translate/6650312/location/1	کولوون	.
almond_translate/6650312/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6657997/name/0	هتل میجینگ	.
almond_translate/6657997/location/0	منگ کوک	.
almond_translate/6657997/location/1	کولوون	.
almond_translate/6657997/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6680375/name/0	هتل فورتشن	.
almond_translate/6680375/location/0	منگ کوک	.
almond_translate/6680375/location/1	کولوون	.
almond_translate/6680375/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6684682/name/0	هتل کام وایی	.
almond_translate/6684682/location/0	تیم شا تی	.
almond_translate/6684682/location/1	کولوون	.
almond_translate/6684682/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6730737/name/0	هتل آبل در شهر مونگ کوک	.
almond_translate/6730737/location/0	منگ کوک	.
almond_translate/6730737/location/1	کولوون	.
almond_translate/6730737/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6730915/name/0	هتل سه بعدی هنگ کنگ - رومنس	.
almond_translate/6730915/location/0	تیم شا تی	.
almond_translate/6730915/location/1	کولوون	.
almond_translate/6730915/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6817226/name/0	هتل یو کا چین هنگ کنگو دور شرق ساختمان مونگاک	.
almond_translate/6817226/location/0	منگ کوک	.
almond_translate/6817226/location/1	کولوون	.
almond_translate/6817226/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6821938/name/0	هتل ده	.
almond_translate/6821938/location/0	منطقه شهر کولوون	.
almond_translate/6821938/location/1	کوولون تونگ	.
almond_translate/6821938/location/2	کولوون	.
almond_translate/6838646/name/0	Motel تورنتو	.
almond_translate/6838646/location/0	تیم شا تی	.
almond_translate/6838646/location/1	کولوون	.
almond_translate/6838646/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6838912/name/0	هتل هاپ	.
almond_translate/6838912/location/0	تیم شا تی	.
almond_translate/6838912/location/1	کولوون	.
almond_translate/6838912/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6838939/name/0	هتل ساختمانی ایستگاه راه آهن شیزهان	.
almond_translate/6838939/location/0	سرزمینهای نو	.
almond_translate/6838939/location/1	منطقه شمالی	.
almond_translate/6894414/name/0	هتل فورتریس هیل آی کلوب	.
almond_translate/6894414/location/0	نقطه ی شمالی	.
almond_translate/6894414/location/1	جزیره هنگ کنگ	.
almond_translate/6894414/location/2	منطقه شرقی	.
almond_translate/6894414/location/3	تپه قلعه	.
almond_translate/6894424/name/0	هتل سرخ شای	.
almond_translate/6894424/location/0	کولوون	.
almond_translate/6894424/location/1	منطقه ی یا سیم مونگ	.
almond_translate/6894424/location/2	اردن / یا ما تی	.
almond_translate/6896484/name/0	خانه ی مهمانی آرام	.
almond_translate/6896484/location/0	تیم شا تی	.
almond_translate/6896484/location/1	کولوون	.
almond_translate/6896484/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6896485/name/0	تایشان هتل هانگهایو هاپhong	.
almond_translate/6896485/location/0	تیم شا تی	.
almond_translate/6896485/location/1	کولوون	.
almond_translate/6896485/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6896489/name/0	تای شان هوټل هانگ کنگ زی	.
almond_translate/6896489/location/0	تیم شا تی	.
almond_translate/6896489/location/1	کولوون	.
almond_translate/6896489/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6896498/name/0	هتل ساحلی کولوون	.
almond_translate/6896498/location/0	کولوون	.
almond_translate/6896498/location/1	منطقه ی یا سیم مونگ	.
almond_translate/6898106/name/0	هتل چند روز هنگ کنگ	.
almond_translate/6898106/location/0	تیم شا تی	.
almond_translate/6898106/location/1	کولوون	.
almond_translate/6898106/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6932835/name/0	Hostel جوانان Xinqicheng	.
almond_translate/6932835/location/0	سرزمینهای نو	.
almond_translate/6932835/location/1	یوین لانگ	.
almond_translate/6938199/name/0	لای	.
almond_translate/6938199/location/0	نقطه ی شمالی	.
almond_translate/6938199/location/1	جزیره هنگ کنگ	.
almond_translate/6938199/location/2	منطقه شرقی	.
almond_translate/6938199/location/3	تپه قلعه	.
almond_translate/6938959/name/0	درست به عنوان هتل	.
almond_translate/6938959/location/0	تیم شا تی	.
almond_translate/6938959/location/1	کولوون	.
almond_translate/6938959/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6965067/name/0	کاوزوی بی تاینز هتل	.
almond_translate/6965067/location/0	وان چی / خلیج کاوزوی	.
almond_translate/6965067/location/1	جزیره هنگ کنگ	.
almond_translate/7065408/name/0	هتل نوبل پارک	.
almond_translate/7065408/location/0	کولوون	.
almond_translate/7065408/location/1	منطقه ی یا سیم مونگ	.
almond_translate/7065408/location/2	اردن / یا ما تی	.
almond_translate/7068505/name/0	هتل روبی	.
almond_translate/7068505/location/0	کولوون	.
almond_translate/7068505/location/1	منطقه ی یا سیم مونگ	.
almond_translate/7068505/location/2	اردن / یا ما تی	.
almond_translate/7111323/name/0	هتل او	.
almond_translate/7111323/location/0	منطقه شهر کولوون	.
almond_translate/7111323/location/1	کولوون	.
almond_translate/7111324/name/0	هتل هونگ هنگ	.
almond_translate/7111324/location/0	منگ کوک	.
almond_translate/7111324/location/1	کولوون	.
almond_translate/7111324/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7150221/name/0	Motel Happy Peach	.
almond_translate/7150221/location/0	تیم شا تی	.
almond_translate/7150221/location/1	کولوون	.
almond_translate/7150221/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7186408/name/0	هتل گلستر	.
almond_translate/7186408/location/0	وان چی / خلیج کاوزوی	.
almond_translate/7186408/location/1	جزیره هنگ کنگ	.
almond_translate/7211407/name/0	شاهجونگ	.
almond_translate/7211407/location/0	منطقه شهر کولوون	.
almond_translate/7211407/location/1	کولوون	.
almond_translate/7219960/name/0	هتل آرلا	.
almond_translate/7219960/location/0	تیم شا تی	.
almond_translate/7219960/location/1	کولوون	.
almond_translate/7219960/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7261643/name/0	هتل چانگزینگ	.
almond_translate/7261643/location/0	سرزمینهای نو	.
almond_translate/7261643/location/1	یوین لانگ	.
almond_translate/7264145/name/0	اولین کلاس خانه مهمان	.
almond_translate/7264145/location/0	تیم شا تی	.
almond_translate/7264145/location/1	کولوون	.
almond_translate/7264145/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7264297/name/0	هتل دلیون	.
almond_translate/7264297/location/0	تیم شا تی	.
almond_translate/7264297/location/1	کولوون	.
almond_translate/7264297/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7269978/name/0	هتل اوسین	.
almond_translate/7269978/location/0	کولوون	.
almond_translate/7269978/location/1	منطقه ی یا سیم مونگ	.
almond_translate/7269978/location/2	اردن / یا ما تی	.
almond_translate/7272139/name/0	هتل وونتونمین	.
almond_translate/7272139/location/0	کولوون	.
almond_translate/7272139/location/1	منطقه ی یا سیم مونگ	.
almond_translate/7279554/name/0	خانه مهمانی شانگیلا	.
almond_translate/7279554/location/0	تیم شا تی	.
almond_translate/7279554/location/1	کولوون	.
almond_translate/7279554/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7317347/name/0	هتل کیو	.
almond_translate/7317347/location/0	وان چی / خلیج کاوزوی	.
almond_translate/7317347/location/1	جزیره هنگ کنگ	.
almond_translate/7317347/location/2	تای فات هاو	.
almond_translate/7338351/name/0	پارک سومرست ویکتوریا هانگ کنگ	.
almond_translate/7338351/location/0	جزیره هنگ کنگ	.
almond_translate/7338351/location/1	تین هاو	.
almond_translate/7550505/name/0	هتل گلاکسی کیوزوی خلیج هنگ کنگ	.
almond_translate/7550505/location/0	وان چی / خلیج کاوزوی	.
almond_translate/7550505/location/1	جزیره هنگ کنگ	.
almond_translate/7675547/name/0	هتل هولیدی اکسپرس هنگ کنگ مونگکو	.
almond_translate/7675547/location/0	منگ کوک	.
almond_translate/7675547/location/1	کولوون	.
almond_translate/7675547/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7682815/name/0	هتل مغز	.
almond_translate/7682815/location/0	تیم شا تی	.
almond_translate/7682815/location/1	کولوون	.
almond_translate/7682815/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7694698/name/0	هتل ساو هنگ کنگ	.
almond_translate/7694698/location/0	هونگ هوم	.
almond_translate/7694698/location/1	منطقه شهر کولوون	.
almond_translate/7694698/location/2	کولوون	.
almond_translate/7733039/name/0	هتل منگ کوک	.
almond_translate/7733039/location/0	منگ کوک	.
almond_translate/7733039/location/1	کولوون	.
almond_translate/7733039/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7745723/name/0	Hostel Hang Fung	.
almond_translate/7745723/location/0	کولوون	.
almond_translate/7745723/location/1	منطقه ی یا سیم مونگ	.
almond_translate/7745723/location/2	اردن / یا ما تی	.
almond_translate/7787337/name/0	خانه مهمان هالند	.
almond_translate/7787337/location/0	تیم شا تی	.
almond_translate/7787337/location/1	کولوون	.
almond_translate/7787337/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7807547/name/0	خانه مهمانی اوم	.
almond_translate/7807547/location/0	تیم شا تی	.
almond_translate/7807547/location/1	کولوون	.
almond_translate/7807547/location/2	منطقه ی یا سیم مونگ	.
almond_translate/7814993/name/0	Hostel هوهو	.
almond_translate/7814993/location/0	کولوون	.
almond_translate/7814993/location/1	منطقه ی یا سیم مونگ	.
almond_translate/7814993/location/2	اردن / یا ما تی	.
almond_translate/7830239/name/0	One96 - هتل با Suite در یک طبقه کامل زیبا	.
almond_translate/7830239/location/0	شونگ وان	.
almond_translate/7830239/location/1	منطقه مرکزی	.
almond_translate/7830239/location/2	جزیره هنگ کنگ	.
almond_translate/7854045/name/0	هتل اوکی	.
almond_translate/7854045/location/0	کولوون	.
almond_translate/7854045/location/1	منطقه ی یا سیم مونگ	.
almond_translate/7854045/location/2	اردن / یا ما تی	.
almond_translate/8004242/name/0	خانه مهمانی جهانی	.
almond_translate/8004242/location/0	تیم شا تی	.
almond_translate/8004242/location/1	کولوون	.
almond_translate/8004242/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8037145/name/0	هتل « سیبو »	.
almond_translate/8037145/location/0	تیم شا تی	.
almond_translate/8037145/location/1	کولوون	.
almond_translate/8037145/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8046899/name/0	دیان پتیت ریزورت	.
almond_translate/8046899/location/0	سرزمینهای نو	.
almond_translate/8046899/location/1	منطقه جزایر	.
almond_translate/8046899/location/2	جزیره لامپا	.
almond_translate/8064563/name/0	سوپر ان	.
almond_translate/8064563/location/0	تیم شا تی	.
almond_translate/8064563/location/1	کولوون	.
almond_translate/8064563/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8105837/name/0	هتل هاربر بی	.
almond_translate/8105837/location/0	تیم شا تی	.
almond_translate/8105837/location/1	کولوون	.
almond_translate/8105837/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8145994/name/0	هتل پاپ وائی	.
almond_translate/8145994/location/0	تیم شا تی	.
almond_translate/8145994/location/1	کولوون	.
almond_translate/8145994/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8151827/name/0	هتل مدرن	.
almond_translate/8151827/location/0	تیم شا تی	.
almond_translate/8151827/location/1	کولوون	.
almond_translate/8151827/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8299197/name/0	هتل باکی پاندا	.
almond_translate/8299197/location/0	منگ کوک	.
almond_translate/8299197/location/1	کولوون	.
almond_translate/8299197/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8316832/name/0	هتل پرکین	.
almond_translate/8316832/location/0	تیم شا تی	.
almond_translate/8316832/location/1	کولوون	.
almond_translate/8316832/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8384581/name/0	هتل رفو هنگ کنگ	.
almond_translate/8384581/location/0	تیم شا تی	.
almond_translate/8384581/location/1	کولوون	.
almond_translate/8384581/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8384593/name/0	هتل اسكايلارك	.
almond_translate/8384593/location/0	تیم شا تی	.
almond_translate/8384593/location/1	کولوون	.
almond_translate/8384593/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8421943/name/0	خانه مهمانی ماریا	.
almond_translate/8421943/location/0	تیم شا تی	.
almond_translate/8421943/location/1	کولوون	.
almond_translate/8421943/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8471354/name/0	قله قلعه شهر	.
almond_translate/8471354/location/0	سرزمینهای نو	.
almond_translate/8471354/location/1	تسو آن وان	.
almond_translate/8481644/name/0	اتاق کنفرانس	.
almond_translate/8481644/location/0	سرزمینهای نو	.
almond_translate/8481644/location/1	سای کونگ	.
almond_translate/8522570/name/0	هتل مادیرا هالیوود	.
almond_translate/8522570/location/0	منطقه مرکزی	.
almond_translate/8522570/location/1	مرکزی	.
almond_translate/8522570/location/2	جزیره هنگ کنگ	.
almond_translate/8555622/name/0	Hostel تای و	.
almond_translate/8555622/location/0	تیم شا تی	.
almond_translate/8555622/location/1	کولوون	.
almond_translate/8555622/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8555726/name/0	هتل فورتون هنگ کنگ	.
almond_translate/8555726/location/0	تیم شا تی	.
almond_translate/8555726/location/1	کولوون	.
almond_translate/8555726/location/2	منطقه ی یا سیم مونگ	.
